id,name,brand,price,category,description,sku,stock_quantity,size,concentration,image_url,rating,reviews_count,in_stock,created_at,updated_at,is_featured,fragrance_profile,fragrance_notes
510,J'adore – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1079.00,women,"Fragancia sofisticada y elegante, con un aroma floral afrutado. Inspirada en J'ADORE de Dior.",ZP49W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:32.205962,2025-07-25 02:52:30.55391,false,"[""Pera"",""melón"",""magnolia"",""durazno""]","{""top"":[],""base"":[],""middle"":[]}"
511,J'adore – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1439.00,women,"Fragancia sofisticada y elegante, con un aroma floral afrutado. Inspirada en J'ADORE de Dior.",ZP49W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:32.541624,2025-07-25 01:34:32.541624,false,"[""Pera"",""melón"",""magnolia"",""durazno""]","{""top"":[],""base"":[],""middle"":[]}"
512,J'adore – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1799.00,women,"Fragancia sofisticada y elegante, con un aroma floral afrutado. Inspirada en J'ADORE de Dior.",ZP49W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:32.674123,2025-07-25 01:34:32.674123,false,"[""Pera"",""melón"",""magnolia"",""durazno""]","{""top"":[],""base"":[],""middle"":[]}"
513,Light Blue (Mejorado) – Eau de Parfum floral frutal femenino,Zachary Perfumes,989.00,women,Fragancia floral frutal que combina notas cítricas y amaderadas con la suavidad del jazmín. Inspirada en LIGHT BLUE de Dolce & Gabbana.,ZP51W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:32.803221,2025-07-25 01:34:32.803221,false,"[""Limón siciliano"",""manzana"",""cedro"",""campanilla""]","{""top"":[],""base"":[],""middle"":[]}"
514,Light Blue (Mejorado) – Eau de Parfum floral frutal femenino,Zachary Perfumes,1319.00,women,Fragancia floral frutal que combina notas cítricas y amaderadas con la suavidad del jazmín. Inspirada en LIGHT BLUE de Dolce & Gabbana.,ZP51W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.042843,2025-07-25 01:34:33.042843,false,"[""Limón siciliano"",""manzana"",""cedro"",""campanilla""]","{""top"":[],""base"":[],""middle"":[]}"
515,Light Blue (Mejorado) – Eau de Parfum floral frutal femenino,Zachary Perfumes,1649.00,women,Fragancia floral frutal que combina notas cítricas y amaderadas con la suavidad del jazmín. Inspirada en LIGHT BLUE de Dolce & Gabbana.,ZP51W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.170835,2025-07-25 02:52:27.865885,false,"[""Limón siciliano"",""manzana"",""cedro"",""campanilla""]","{""top"":[],""base"":[],""middle"":[]}"
516,Light Blue Woman – Eau de Parfum floral frutal femenino,Zachary Perfumes,989.00,women,"Fragancia fresca y vibrante, inspirada en la esencia del Mediterráneo. Inspirada en LIGHT BLUE WOMAN de Dolce & Gabbana.",ZP52W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.341691,2025-07-25 01:34:33.341691,false,"[""Limón siciliano"",""manzana"",""cedro"",""campanilla""]","{""top"":[],""base"":[],""middle"":[]}"
517,Light Blue Woman – Eau de Parfum floral frutal femenino,Zachary Perfumes,1319.00,women,"Fragancia fresca y vibrante, inspirada en la esencia del Mediterráneo. Inspirada en LIGHT BLUE WOMAN de Dolce & Gabbana.",ZP52W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.471419,2025-07-25 02:52:07.188956,false,"[""Limón siciliano"",""manzana"",""cedro"",""campanilla""]","{""top"":[],""base"":[],""middle"":[]}"
518,Light Blue Woman – Eau de Parfum floral frutal femenino,Zachary Perfumes,1649.00,women,"Fragancia fresca y vibrante, inspirada en la esencia del Mediterráneo. Inspirada en LIGHT BLUE WOMAN de Dolce & Gabbana.",ZP52W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.584162,2025-07-25 01:34:33.584162,false,"[""Limón siciliano"",""manzana"",""cedro"",""campanilla""]","{""top"":[],""base"":[],""middle"":[]}"
519,Lolita Lempicka – Eau de Parfum oriental floral femenino,Zachary Perfumes,899.00,women,Fragancia encantadora y enigmática con un toque de fantasía. Inspirada en LOLITA LEMPICKA.,ZP53W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.70174,2025-07-25 02:52:05.811617,false,"[""Anís estrellado"",""violeta"",""hiedra"",""regaliz""]","{""top"":[],""base"":[],""middle"":[]}"
520,Lolita Lempicka – Eau de Parfum oriental floral femenino,Zachary Perfumes,1199.00,women,Fragancia encantadora y enigmática con un toque de fantasía. Inspirada en LOLITA LEMPICKA.,ZP53W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.822291,2025-07-25 01:34:33.822291,false,"[""Anís estrellado"",""violeta"",""hiedra"",""regaliz""]","{""top"":[],""base"":[],""middle"":[]}"
521,Lolita Lempicka – Eau de Parfum oriental floral femenino,Zachary Perfumes,1499.00,women,Fragancia encantadora y enigmática con un toque de fantasía. Inspirada en LOLITA LEMPICKA.,ZP53W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:33.957163,2025-07-25 01:34:33.957163,false,"[""Anís estrellado"",""violeta"",""hiedra"",""regaliz""]","{""top"":[],""base"":[],""middle"":[]}"
522,Lady Million – Eau de Parfum floral oriental femenino,Zachary Perfumes,1019.00,women,"Fragancia audaz y sofisticada, que irradia confianza y elegancia. Inspirada en LADY MILLION de Paco Rabanne.",ZP54W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.088672,2025-07-25 01:34:34.088672,false,"[""Frambuesa"",""nerolí"",""limón de Amalfi"",""jazmín""]","{""top"":[],""base"":[],""middle"":[]}"
523,Lady Million – Eau de Parfum floral oriental femenino,Zachary Perfumes,1359.00,women,"Fragancia audaz y sofisticada, que irradia confianza y elegancia. Inspirada en LADY MILLION de Paco Rabanne.",ZP54W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.210782,2025-07-25 01:34:34.210782,false,"[""Frambuesa"",""nerolí"",""limón de Amalfi"",""jazmín""]","{""top"":[],""base"":[],""middle"":[]}"
524,Lady Million – Eau de Parfum floral oriental femenino,Zachary Perfumes,1699.00,women,"Fragancia audaz y sofisticada, que irradia confianza y elegancia. Inspirada en LADY MILLION de Paco Rabanne.",ZP54W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.350053,2025-07-25 01:34:34.350053,false,"[""Frambuesa"",""nerolí"",""limón de Amalfi"",""jazmín""]","{""top"":[],""base"":[],""middle"":[]}"
525,La Vida es Bella – Eau de Parfum floral gourmand femenino,Zachary Perfumes,959.00,women,"Fragancia sofisticada y encantadora, que celebra la belleza de la vida con un aroma dulce y floral. Inspirada en LA VIDA ES BELLA de Lancôme.",ZP55W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.484086,2025-07-25 01:34:34.484086,false,"[""Grosellas negras"",""pera"",""iris"",""jazmín""]","{""top"":[],""base"":[],""middle"":[]}"
526,La Vida es Bella – Eau de Parfum floral gourmand femenino,Zachary Perfumes,1279.00,women,"Fragancia sofisticada y encantadora, que celebra la belleza de la vida con un aroma dulce y floral. Inspirada en LA VIDA ES BELLA de Lancôme.",ZP55W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.601792,2025-07-25 01:34:34.601792,false,"[""Grosellas negras"",""pera"",""iris"",""jazmín""]","{""top"":[],""base"":[],""middle"":[]}"
527,La Vida es Bella – Eau de Parfum floral gourmand femenino,Zachary Perfumes,1599.00,women,"Fragancia sofisticada y encantadora, que celebra la belleza de la vida con un aroma dulce y floral. Inspirada en LA VIDA ES BELLA de Lancôme.",ZP55W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.764254,2025-07-25 02:51:51.983761,false,"[""Grosellas negras"",""pera"",""iris"",""jazmín""]","{""top"":[],""base"":[],""middle"":[]}"
528,Miracle – Eau de Parfum floral afrutado femenino,Zachary Perfumes,899.00,women,"Fragancia sofisticada y encantadora, que busca un equilibrio entre lo clásico y lo contemporáneo. Inspirada en MIRACLE de Lancôme.",ZP56W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:34.889649,2025-07-25 02:51:50.923482,false,"[""Lichi"",""fresia"",""magnolia"",""pimienta""]","{""top"":[],""base"":[],""middle"":[]}"
529,Miracle – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1199.00,women,"Fragancia sofisticada y encantadora, que busca un equilibrio entre lo clásico y lo contemporáneo. Inspirada en MIRACLE de Lancôme.",ZP56W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.023044,2025-07-25 01:34:35.023044,false,"[""Lichi"",""fresia"",""magnolia"",""pimienta""]","{""top"":[],""base"":[],""middle"":[]}"
530,Miracle – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1499.00,women,"Fragancia sofisticada y encantadora, que busca un equilibrio entre lo clásico y lo contemporáneo. Inspirada en MIRACLE de Lancôme.",ZP56W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.140901,2025-07-25 02:51:49.628749,false,"[""Lichi"",""fresia"",""magnolia"",""pimienta""]","{""top"":[],""base"":[],""middle"":[]}"
531,Nina Manzana – Eau de Parfum floral frutal femenino,Zachary Perfumes,839.00,women,Fragancia encantadora y juvenil que captura la esencia de la frescura y la sofisticación. Inspirada en NINA MANZANA de Nina Ricci.,ZP59W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.260429,2025-07-25 01:34:35.260429,false,"[""Limón de Amalfi"",""lima"",""manzana Granny Smith"",""praliné""]","{""top"":[],""base"":[],""middle"":[]}"
532,Nina Manzana – Eau de Parfum floral frutal femenino,Zachary Perfumes,1119.00,women,Fragancia encantadora y juvenil que captura la esencia de la frescura y la sofisticación. Inspirada en NINA MANZANA de Nina Ricci.,ZP59W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.369552,2025-07-25 01:34:35.369552,false,"[""Limón de Amalfi"",""lima"",""manzana Granny Smith"",""praliné""]","{""top"":[],""base"":[],""middle"":[]}"
533,Nina Manzana – Eau de Parfum floral frutal femenino,Zachary Perfumes,1399.00,women,Fragancia encantadora y juvenil que captura la esencia de la frescura y la sofisticación. Inspirada en NINA MANZANA de Nina Ricci.,ZP59W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.489576,2025-07-25 02:51:48.166544,false,"[""Limón de Amalfi"",""lima"",""manzana Granny Smith"",""praliné""]","{""top"":[],""base"":[],""middle"":[]}"
534,One – Eau de Parfum aromático femenino,Zachary Perfumes,779.00,women,"Fragancia sofisticada y versátil, que busca un equilibrio entre frescura y elegancia. Inspirada en ONE de Calvin Klein.",ZP63W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.61881,2025-07-25 01:34:35.61881,false,"[""Limón"",""notas verdes"",""bergamota"",""piña""]","{""top"":[],""base"":[],""middle"":[]}"
535,One – Eau de Parfum aromático femenino,Zachary Perfumes,1039.00,women,"Fragancia sofisticada y versátil, que busca un equilibrio entre frescura y elegancia. Inspirada en ONE de Calvin Klein.",ZP63W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.741544,2025-07-25 02:51:46.771392,false,"[""Limón"",""notas verdes"",""bergamota"",""piña""]","{""top"":[],""base"":[],""middle"":[]}"
536,One – Eau de Parfum aromático femenino,Zachary Perfumes,1299.00,women,"Fragancia sofisticada y versátil, que busca un equilibrio entre frescura y elegancia. Inspirada en ONE de Calvin Klein.",ZP63W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.866958,2025-07-25 01:34:35.866958,false,"[""Limón"",""notas verdes"",""bergamota"",""piña""]","{""top"":[],""base"":[],""middle"":[]}"
537,Paloma Picasso – Eau de Parfum chipre floral femenino,Zachary Perfumes,1049.00,women,"Fragancia audaz y sofisticada, con un aroma rico y complejo que evoca elegancia y misterio. Inspirada en PALOMA PICASSO.",ZP66W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:35.979298,2025-07-25 01:34:35.979298,false,"[""Notas florales y especiadas con base terrosa y amaderada""]","{""top"":[],""base"":[],""middle"":[]}"
538,Paloma Picasso – Eau de Parfum chipre floral femenino,Zachary Perfumes,1399.00,women,"Fragancia audaz y sofisticada, con un aroma rico y complejo que evoca elegancia y misterio. Inspirada en PALOMA PICASSO.",ZP66W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.141904,2025-07-25 01:34:36.141904,false,"[""Notas florales y especiadas con base terrosa y amaderada""]","{""top"":[],""base"":[],""middle"":[]}"
539,Paloma Picasso – Eau de Parfum chipre floral femenino,Zachary Perfumes,1749.00,women,"Fragancia audaz y sofisticada, con un aroma rico y complejo que evoca elegancia y misterio. Inspirada en PALOMA PICASSO.",ZP66W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.269151,2025-07-25 01:34:36.269151,true,"[""Notas florales y especiadas con base terrosa y amaderada""]","{""top"":[],""base"":[],""middle"":[]}"
540,Paris Hilton – Eau de Parfum floral frutal femenino,Zachary Perfumes,659.00,women,"Fragancia floral frutal que combina frescura y elegancia, ideal para el día a día. Inspirada en PARIS HILTON.",ZP68W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.383445,2025-07-25 01:34:36.383445,false,"[""Manzano en flor"",""camelia"",""mandarina"",""grosellas negras""]","{""top"":[],""base"":[],""middle"":[]}"
541,Paris Hilton – Eau de Parfum floral frutal femenino,Zachary Perfumes,879.00,women,"Fragancia floral frutal que combina frescura y elegancia, ideal para el día a día. Inspirada en PARIS HILTON.",ZP68W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.498959,2025-07-25 01:34:36.498959,false,"[""Manzano en flor"",""camelia"",""mandarina"",""grosellas negras""]","{""top"":[],""base"":[],""middle"":[]}"
542,Paris Hilton – Eau de Parfum floral frutal femenino,Zachary Perfumes,1099.00,women,"Fragancia floral frutal que combina frescura y elegancia, ideal para el día a día. Inspirada en PARIS HILTON.",ZP68W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.602891,2025-07-25 01:34:36.602891,false,"[""Manzano en flor"",""camelia"",""mandarina"",""grosellas negras""]","{""top"":[],""base"":[],""middle"":[]}"
543,Ralph – Eau de Parfum floral frutal femenino,Zachary Perfumes,839.00,women,Fragancia vibrante y sofisticada que busca un equilibrio entre frescura y elegancia. Inspirada en RALPH de Ralph Lauren.,ZP73W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.72667,2025-07-25 01:34:36.72667,false,"[""Hojas del manzano"",""mandarina italiana"",""osmanto japonés"",""fresia amarilla""]","{""top"":[],""base"":[],""middle"":[]}"
544,Ralph – Eau de Parfum floral frutal femenino,Zachary Perfumes,1119.00,women,Fragancia vibrante y sofisticada que busca un equilibrio entre frescura y elegancia. Inspirada en RALPH de Ralph Lauren.,ZP73W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:36.889608,2025-07-25 01:34:36.889608,false,"[""Hojas del manzano"",""mandarina italiana"",""osmanto japonés"",""fresia amarilla""]","{""top"":[],""base"":[],""middle"":[]}"
545,Ralph – Eau de Parfum floral frutal femenino,Zachary Perfumes,1399.00,women,Fragancia vibrante y sofisticada que busca un equilibrio entre frescura y elegancia. Inspirada en RALPH de Ralph Lauren.,ZP73W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.002628,2025-07-25 01:34:37.002628,false,"[""Hojas del manzano"",""mandarina italiana"",""osmanto japonés"",""fresia amarilla""]","{""top"":[],""base"":[],""middle"":[]}"
546,Tommy Girl – Eau de Parfum floral frutal femenino,Zachary Perfumes,749.00,women,Fragancia vibrante y juvenil que captura la esencia de la frescura y la libertad. Inspirada en TOMMY GIRL de Tommy Hilfiger.,ZP82W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.120645,2025-07-25 01:34:37.120645,false,"[""Manzano en flor"",""camelia"",""mandarina"",""grosellas negras""]","{""top"":[],""base"":[],""middle"":[]}"
547,Tommy Girl – Eau de Parfum floral frutal femenino,Zachary Perfumes,999.00,women,Fragancia vibrante y juvenil que captura la esencia de la frescura y la libertad. Inspirada en TOMMY GIRL de Tommy Hilfiger.,ZP82W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.239186,2025-07-25 01:34:37.239186,false,"[""Manzano en flor"",""camelia"",""mandarina"",""grosellas negras""]","{""top"":[],""base"":[],""middle"":[]}"
548,Tommy Girl – Eau de Parfum floral frutal femenino,Zachary Perfumes,1249.00,women,Fragancia vibrante y juvenil que captura la esencia de la frescura y la libertad. Inspirada en TOMMY GIRL de Tommy Hilfiger.,ZP82W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.359151,2025-07-25 01:34:37.359151,false,"[""Manzano en flor"",""camelia"",""mandarina"",""grosellas negras""]","{""top"":[],""base"":[],""middle"":[]}"
549,Trésor – Eau de Parfum floral afrutado femenino,Zachary Perfumes,959.00,women,"Fragancia sofisticada y envolvente, que aprecia la elegancia y el romanticismo. Inspirada en TRESOR de Lancôme.",ZP83W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.48151,2025-07-25 02:51:41.643475,false,"[""Durazno"",""rosa"",""flor del alboriqueo"",""lila""]","{""top"":[],""base"":[],""middle"":[]}"
550,Trésor – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1279.00,women,"Fragancia sofisticada y envolvente, que aprecia la elegancia y el romanticismo. Inspirada en TRESOR de Lancôme.",ZP83W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.778371,2025-07-25 01:34:37.778371,true,"[""Durazno"",""rosa"",""flor del alboriqueo"",""lila""]","{""top"":[],""base"":[],""middle"":[]}"
551,Trésor – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1599.00,women,"Fragancia sofisticada y envolvente, que aprecia la elegancia y el romanticismo. Inspirada en TRESOR de Lancôme.",ZP83W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:37.910109,2025-07-25 01:34:37.910109,false,"[""Durazno"",""rosa"",""flor del alboriqueo"",""lila""]","{""top"":[],""base"":[],""middle"":[]}"
552,XS Black Woman – Eau de Parfum oriental floral femenino,Zachary Perfumes,899.00,women,"Fragancia audaz y seductora, que irradia confianza y misterio. Inspirada en XS BLACK WOMAN de Paco Rabanne.",ZP87W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.022545,2025-07-25 01:34:38.022545,false,"[""Arándano"",""pimienta rosa"",""tamarindo"",""cacao""]","{""top"":[],""base"":[],""middle"":[]}"
553,XS Black Woman – Eau de Parfum oriental floral femenino,Zachary Perfumes,1199.00,women,"Fragancia audaz y seductora, que irradia confianza y misterio. Inspirada en XS BLACK WOMAN de Paco Rabanne.",ZP87W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.1393,2025-07-25 01:34:38.1393,false,"[""Arándano"",""pimienta rosa"",""tamarindo"",""cacao""]","{""top"":[],""base"":[],""middle"":[]}"
554,XS Black Woman – Eau de Parfum oriental floral femenino,Zachary Perfumes,1499.00,women,"Fragancia audaz y seductora, que irradia confianza y misterio. Inspirada en XS BLACK WOMAN de Paco Rabanne.",ZP87W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.261795,2025-07-25 01:34:38.261795,false,"[""Arándano"",""pimienta rosa"",""tamarindo"",""cacao""]","{""top"":[],""base"":[],""middle"":[]}"
555,Si Armani – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1019.00,women,"Fragancia sofisticada y elegante, con un aroma floral afrutado. Inspirada en SI ARMANI de Giorgio Armani.",ZP89W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.382878,2025-07-25 01:34:38.382878,true,"[""Casis (grosellero negro)"",""rosa de mayo"",""fresia"",""vainilla""]","{""top"":[],""base"":[],""middle"":[]}"
556,Si Armani – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1359.00,women,"Fragancia sofisticada y elegante, con un aroma floral afrutado. Inspirada en SI ARMANI de Giorgio Armani.",ZP89W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.4991,2025-07-25 01:34:38.4991,false,"[""Casis (grosellero negro)"",""rosa de mayo"",""fresia"",""vainilla""]","{""top"":[],""base"":[],""middle"":[]}"
557,Si Armani – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1699.00,women,"Fragancia sofisticada y elegante, con un aroma floral afrutado. Inspirada en SI ARMANI de Giorgio Armani.",ZP89W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.626238,2025-07-25 01:34:38.626238,false,"[""Casis (grosellero negro)"",""rosa de mayo"",""fresia"",""vainilla""]","{""top"":[],""base"":[],""middle"":[]}"
558,Good Girl – Eau de Parfum oriental floral femenino,Zachary Perfumes,1049.00,women,"Fragancia audaz y seductora, que abraza su dualidad de fuerza y feminidad. Inspirada en GOOD GIRL de Carolina Herrera.",ZP90W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.743246,2025-07-25 01:34:38.743246,false,"[""Almendra"",""café"",""bergamota"",""limón""]","{""top"":[],""base"":[],""middle"":[]}"
559,Good Girl – Eau de Parfum oriental floral femenino,Zachary Perfumes,1399.00,women,"Fragancia audaz y seductora, que abraza su dualidad de fuerza y feminidad. Inspirada en GOOD GIRL de Carolina Herrera.",ZP90W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.863663,2025-07-25 01:34:38.863663,false,"[""Almendra"",""café"",""bergamota"",""limón""]","{""top"":[],""base"":[],""middle"":[]}"
560,Good Girl – Eau de Parfum oriental floral femenino,Zachary Perfumes,1749.00,women,"Fragancia audaz y seductora, que abraza su dualidad de fuerza y feminidad. Inspirada en GOOD GIRL de Carolina Herrera.",ZP90W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:38.979554,2025-07-25 01:34:38.979554,false,"[""Almendra"",""café"",""bergamota"",""limón""]","{""top"":[],""base"":[],""middle"":[]}"
561,Olympea – Eau de Parfum oriental floral femenino,Zachary Perfumes,1019.00,women,"Fragancia audaz y sofisticada, que busca un equilibrio entre elegancia clásica y sensualidad contemporánea. Inspirada en OLYMPEA de Paco Rabanne.",ZP91W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.098395,2025-07-25 01:34:39.098395,false,"[""Jazmín de agua"",""mandarina verde"",""flor de jengibre"",""vainilla""]","{""top"":[],""base"":[],""middle"":[]}"
562,Olympea – Eau de Parfum oriental floral femenino,Zachary Perfumes,1359.00,women,"Fragancia audaz y sofisticada, que busca un equilibrio entre elegancia clásica y sensualidad contemporánea. Inspirada en OLYMPEA de Paco Rabanne.",ZP91W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.21923,2025-07-25 01:34:39.21923,false,"[""Jazmín de agua"",""mandarina verde"",""flor de jengibre"",""vainilla""]","{""top"":[],""base"":[],""middle"":[]}"
563,Olympea – Eau de Parfum oriental floral femenino,Zachary Perfumes,1699.00,women,"Fragancia audaz y sofisticada, que busca un equilibrio entre elegancia clásica y sensualidad contemporánea. Inspirada en OLYMPEA de Paco Rabanne.",ZP91W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.351721,2025-07-25 01:34:39.351721,false,"[""Jazmín de agua"",""mandarina verde"",""flor de jengibre"",""vainilla""]","{""top"":[],""base"":[],""middle"":[]}"
564,My Way – Eau de Parfum floral amaderado femenino,Zachary Perfumes,959.00,women,Fragancia sofisticada y elegante con un aroma floral y amaderado. Inspirada en MY WAY de Giorgio Armani.,ZP107W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.459573,2025-07-25 01:34:39.459573,false,"[""Flor de azahar del naranjo"",""bergamota"",""nardos"",""jazmín de la India""]","{""top"":[],""base"":[],""middle"":[]}"
565,My Way – Eau de Parfum floral amaderado femenino,Zachary Perfumes,1279.00,women,Fragancia sofisticada y elegante con un aroma floral y amaderado. Inspirada en MY WAY de Giorgio Armani.,ZP107W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.584776,2025-07-25 01:34:39.584776,false,"[""Flor de azahar del naranjo"",""bergamota"",""nardos"",""jazmín de la India""]","{""top"":[],""base"":[],""middle"":[]}"
566,My Way – Eau de Parfum floral amaderado femenino,Zachary Perfumes,1599.00,women,Fragancia sofisticada y elegante con un aroma floral y amaderado. Inspirada en MY WAY de Giorgio Armani.,ZP107W-100ML,20,100ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.707027,2025-07-25 02:51:32.471941,false,"[""Flor de azahar del naranjo"",""bergamota"",""nardos"",""jazmín de la India""]","{""top"":[],""base"":[],""middle"":[]}"
567,Soleil Cristal – Eau de Parfum floral afrutado femenino,Zachary Perfumes,989.00,women,"Fragancia radiante y sofisticada, que irradia confianza y elegancia. Inspirada en SOLEIL CRISTAL de Roberto Cavalli.",ZP108W-30ML,50,30ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.819347,2025-07-25 01:34:39.819347,false,"[""Mandarina"",""pimienta rosa"",""bergamota"",""ylang ylang""]","{""top"":[],""base"":[],""middle"":[]}"
568,Soleil Cristal – Eau de Parfum floral afrutado femenino,Zachary Perfumes,1319.00,women,"Fragancia radiante y sofisticada, que irradia confianza y elegancia. Inspirada en SOLEIL CRISTAL de Roberto Cavalli.",ZP108W-50ML,30,50ml,Eau de Parfum,/images/sillapM.jpg,0.00,0,true,2025-07-25 01:34:39.9469,2025-07-25 01:34:39.9469,false,"[""Mandarina"",""pimienta rosa"",""bergamota"",""ylang ylang""]","{""top"":[],""base"":[],""middle"":[]}"
